session,data_type,data_num,path,split
3-4,voiced,4812,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4812.wav_20250821_190951.npz,train
3-4,voiced,4837,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4837.wav_20250821_191136.npz,train
3-4,voiced,4798,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4798.wav_20250821_190730.npz,train
3-4,voiced,4888,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4888.wav_20250821_191650.npz,train
3-4,voiced,4006,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4006.wav_20250820_171910.npz,train
3-4,voiced,4470,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4470.wav_20250821_182157.npz,train
3-4,voiced,4510,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4510.wav_20250821_183754.npz,train
3-4,voiced,4486,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4486.wav_20250821_182319.npz,train
3-4,voiced,4058,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4058.wav_20250820_172455.npz,train
3-4,voiced,4053,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4053.wav_20250820_172433.npz,train
3-4,voiced,4938,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4938.wav_20250821_192035.npz,train
3-4,voiced,4094,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4094.wav_20250820_172805.npz,train
3-4,voiced,4534,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4534.wav_20250821_183952.npz,train
3-4,voiced,4675,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4675.wav_20250821_185621.npz,train
3-4,voiced,4352,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4352.wav_20250821_180745.npz,train
3-4,voiced,4399,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4399.wav_20250821_181250.npz,train
3-4,voiced,4820,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4820.wav_20250821_191021.npz,train
3-4,voiced,4475,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4475.wav_20250821_182220.npz,train
3-4,voiced,4570,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4570.wav_20250821_184242.npz,train
3-4,voiced,4218,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4218.wav_20250820_174303.npz,train
3-4,voiced,4751,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4751.wav_20250821_190325.npz,train
3-4,voiced,4908,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4908.wav_20250821_191803.npz,train
3-4,voiced,4528,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4528.wav_20250821_183920.npz,train
3-4,voiced,4281,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4281.wav_20250821_175959.npz,train
3-4,voiced,4362,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4362.wav_20250821_180918.npz,train
3-4,voiced,4423,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4423.wav_20250821_181756.npz,train
3-4,voiced,4566,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4566.wav_20250821_184221.npz,train
3-4,voiced,4761,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4761.wav_20250821_190420.npz,train
3-4,voiced,4440,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4440.wav_20250821_181934.npz,train
3-4,voiced,4574,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4574.wav_20250821_184321.npz,train
3-4,voiced,4586,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4586.wav_20250821_184427.npz,train
3-4,voiced,4756,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4756.wav_20250821_190356.npz,train
3-4,voiced,4168,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4168.wav_20250820_173827.npz,train
3-4,voiced,4337,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4337.wav_20250821_180614.npz,train
3-4,voiced,5011,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_5011.wav_20250821_192509.npz,train
3-4,voiced,4742,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4742.wav_20250821_190215.npz,train
3-4,voiced,4739,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4739.wav_20250821_190159.npz,train
3-4,voiced,4428,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4428.wav_20250821_181824.npz,train
3-4,voiced,4395,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4395.wav_20250821_181228.npz,train
3-4,voiced,4604,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4604.wav_20250821_185023.npz,train
3-4,voiced,4584,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4584.wav_20250821_184416.npz,train
3-4,voiced,4007,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4007.wav_20250820_171938.npz,train
3-4,voiced,4535,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4535.wav_20250821_183958.npz,train
3-4,voiced,4039,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4039.wav_20250820_172327.npz,train
3-4,voiced,4696,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4696.wav_20250821_185813.npz,train
3-4,voiced,4011,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4011.wav_20250820_171959.npz,train
3-4,voiced,5004,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_5004.wav_20250821_192452.npz,train
3-4,voiced,4149,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4149.wav_20250820_173642.npz,train
3-4,voiced,4402,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4402.wav_20250821_181307.npz,train
3-4,voiced,4250,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4250.wav_20250821_174344.npz,train
3-4,voiced,4401,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4401.wav_20250821_181300.npz,train
3-4,voiced,4699,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4699.wav_20250821_185834.npz,train
3-4,voiced,4995,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4995.wav_20250821_192428.npz,train
3-4,voiced,4531,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4531.wav_20250821_183935.npz,train
3-4,voiced,4029,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4029.wav_20250820_172220.npz,train
3-4,voiced,4624,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4624.wav_20250821_185210.npz,train
3-4,voiced,4424,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4424.wav_20250821_181801.npz,train
3-4,voiced,4266,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4266.wav_20250821_174456.npz,train
3-4,voiced,4285,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4285.wav_20250821_180018.npz,train
3-4,voiced,4709,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4709.wav_20250821_185922.npz,train
3-4,voiced,4495,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4495.wav_20250821_182400.npz,train
3-4,voiced,4160,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4160.wav_20250820_173750.npz,train
3-4,voiced,4697,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4697.wav_20250821_185819.npz,train
3-4,voiced,4655,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4655.wav_20250821_185437.npz,train
3-4,voiced,4936,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4936.wav_20250821_192028.npz,train
3-4,voiced,4134,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4134.wav_20250820_173537.npz,train
3-4,voiced,4614,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4614.wav_20250821_185115.npz,train
3-4,voiced,4969,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4969.wav_20250821_192302.npz,train
3-4,voiced,4864,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4864.wav_20250821_191411.npz,train
3-4,voiced,4630,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4630.wav_20250821_185233.npz,train
3-4,voiced,4557,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4557.wav_20250821_184138.npz,train
3-4,voiced,4757,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4757.wav_20250821_190400.npz,train
3-4,voiced,4247,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4247.wav_20250821_174328.npz,train
3-4,voiced,4203,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4203.wav_20250820_174140.npz,train
3-4,voiced,4676,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4676.wav_20250821_185626.npz,train
3-4,voiced,4849,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4849.wav_20250821_191225.npz,train
3-4,voiced,4132,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4132.wav_20250820_173528.npz,train
3-4,voiced,4786,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4786.wav_20250821_190621.npz,train
3-4,voiced,4370,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4370.wav_20250821_181009.npz,train
3-4,voiced,4663,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4663.wav_20250821_185522.npz,train
3-4,voiced,4238,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4238.wav_20250821_174158.npz,train
3-4,voiced,4830,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4830.wav_20250821_191104.npz,train
3-4,voiced,4603,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4603.wav_20250821_185019.npz,train
3-4,voiced,4616,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4616.wav_20250821_185124.npz,train
3-4,voiced,4633,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4633.wav_20250821_185246.npz,train
3-4,voiced,4860,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4860.wav_20250821_191357.npz,train
3-4,voiced,4917,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4917.wav_20250821_191905.npz,train
3-4,voiced,4926,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4926.wav_20250821_191948.npz,train
3-4,voiced,4455,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4455.wav_20250821_182039.npz,train
3-4,voiced,4346,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4346.wav_20250821_180714.npz,train
3-4,voiced,5008,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_5008.wav_20250821_192502.npz,train
3-4,voiced,4080,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4080.wav_20250820_172703.npz,train
3-4,voiced,4658,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4658.wav_20250821_185453.npz,train
3-4,voiced,4599,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4599.wav_20250821_184545.npz,train
3-4,voiced,4363,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4363.wav_20250821_180924.npz,train
3-4,voiced,4929,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4929.wav_20250821_191957.npz,train
3-4,voiced,4656,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4656.wav_20250821_185442.npz,train
3-4,voiced,4481,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4481.wav_20250821_182255.npz,train
3-4,voiced,4640,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4640.wav_20250821_185317.npz,train
3-4,voiced,4093,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4093.wav_20250820_172759.npz,train
3-4,voiced,4718,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4718.wav_20250821_190005.npz,train
3-4,voiced,4070,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4070.wav_20250820_172549.npz,train
3-4,voiced,4698,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4698.wav_20250821_185825.npz,train
3-4,voiced,4536,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4536.wav_20250821_184002.npz,train
3-4,voiced,4286,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4286.wav_20250821_180023.npz,train
3-4,voiced,4824,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4824.wav_20250821_191040.npz,train
3-4,voiced,4527,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4527.wav_20250821_183915.npz,train
3-4,voiced,4188,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4188.wav_20250820_174020.npz,train
3-4,voiced,4502,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4502.wav_20250821_183714.npz,train
3-4,voiced,4868,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4868.wav_20250821_191428.npz,train
3-4,voiced,4701,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4701.wav_20250821_185843.npz,train
3-4,voiced,4150,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4150.wav_20250820_173655.npz,train
3-4,voiced,4764,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4764.wav_20250821_190433.npz,train
3-4,voiced,4829,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4829.wav_20250821_191100.npz,train
3-4,voiced,4877,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4877.wav_20250821_191518.npz,train
3-4,voiced,4417,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4417.wav_20250821_181725.npz,train
3-4,voiced,4136,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4136.wav_20250820_173548.npz,train
3-4,voiced,4313,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4313.wav_20250821_180252.npz,train
3-4,voiced,4627,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4627.wav_20250821_185221.npz,train
3-4,voiced,4430,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4430.wav_20250821_181838.npz,train
3-4,voiced,4974,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4974.wav_20250821_192335.npz,train
3-4,voiced,4459,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4459.wav_20250821_182104.npz,train
3-4,voiced,4977,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4977.wav_20250821_192346.npz,train
3-4,voiced,4100,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4100.wav_20250820_172840.npz,train
3-4,voiced,4900,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4900.wav_20250821_191737.npz,train
3-4,voiced,4243,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4243.wav_20250821_174218.npz,train
3-4,voiced,4342,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4342.wav_20250821_180651.npz,train
3-4,voiced,4494,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4494.wav_20250821_182356.npz,train
3-4,voiced,4191,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4191.wav_20250820_174036.npz,train
3-4,voiced,4560,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4560.wav_20250821_184157.npz,train
3-4,voiced,4102,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4102.wav_20250820_172854.npz,train
3-4,voiced,4946,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4946.wav_20250821_192111.npz,train
3-4,voiced,4874,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4874.wav_20250821_191503.npz,train
3-4,voiced,4284,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4284.wav_20250821_180014.npz,train
3-4,voiced,4357,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4357.wav_20250821_180818.npz,train
3-4,voiced,4072,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4072.wav_20250820_172603.npz,train
3-4,voiced,4101,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4101.wav_20250820_172851.npz,train
3-4,voiced,4415,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4415.wav_20250821_181715.npz,train
3-4,voiced,4408,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4408.wav_20250821_181340.npz,train
3-4,voiced,4484,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4484.wav_20250821_182311.npz,train
3-4,voiced,4847,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4847.wav_20250821_191217.npz,train
3-4,voiced,4710,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4710.wav_20250821_185926.npz,train
3-4,voiced,4653,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4653.wav_20250821_185427.npz,train
3-4,voiced,4064,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4064.wav_20250820_172522.npz,train
3-4,voiced,4441,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4441.wav_20250821_181938.npz,train
3-4,voiced,4131,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4131.wav_20250820_173524.npz,train
3-4,voiced,4823,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4823.wav_20250821_191036.npz,train
3-4,voiced,4309,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4309.wav_20250821_180229.npz,train
3-4,voiced,4026,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4026.wav_20250820_172207.npz,train
3-4,voiced,4500,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4500.wav_20250821_182441.npz,train
3-4,voiced,4525,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4525.wav_20250821_183907.npz,train
3-4,voiced,4529,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4529.wav_20250821_183926.npz,train
3-4,voiced,4329,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4329.wav_20250821_180521.npz,train
3-4,voiced,4572,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4572.wav_20250821_184251.npz,train
3-4,voiced,4762,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4762.wav_20250821_190425.npz,train
3-4,voiced,4883,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4883.wav_20250821_191610.npz,train
3-4,voiced,4031,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4031.wav_20250820_172230.npz,train
3-4,voiced,4096,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4096.wav_20250820_172814.npz,train
3-4,voiced,4479,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4479.wav_20250821_182240.npz,train
3-4,voiced,4229,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4229.wav_20250821_174106.npz,train
3-4,voiced,4876,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4876.wav_20250821_191511.npz,train
3-4,voiced,4089,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4089.wav_20250820_172741.npz,train
3-4,voiced,4456,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4456.wav_20250821_182048.npz,train
3-4,voiced,4790,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4790.wav_20250821_190644.npz,train
3-4,voiced,4953,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4953.wav_20250821_192141.npz,train
3-4,voiced,4733,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4733.wav_20250821_190127.npz,train
3-4,voiced,4982,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4982.wav_20250821_192357.npz,train
3-4,voiced,4956,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4956.wav_20250821_192153.npz,train
3-4,voiced,4135,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4135.wav_20250820_173543.npz,train
3-4,voiced,4146,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4146.wav_20250820_173631.npz,train
3-4,voiced,4328,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4328.wav_20250821_180515.npz,train
3-4,voiced,5002,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_5002.wav_20250821_192447.npz,train
3-4,voiced,4813,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4813.wav_20250821_190954.npz,train
3-4,voiced,4336,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4336.wav_20250821_180609.npz,train
3-4,voiced,4185,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4185.wav_20250820_174006.npz,train
3-4,voiced,4854,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4854.wav_20250821_191328.npz,train
3-4,voiced,4223,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4223.wav_20250820_174446.npz,train
3-4,voiced,4382,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4382.wav_20250821_181108.npz,train
3-4,voiced,4524,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4524.wav_20250821_183902.npz,train
3-4,voiced,4916,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4916.wav_20250821_191902.npz,train
3-4,voiced,4577,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4577.wav_20250821_184341.npz,train
3-4,voiced,4546,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4546.wav_20250821_184046.npz,train
3-4,voiced,4723,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4723.wav_20250821_190027.npz,train
3-4,voiced,4308,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4308.wav_20250821_180224.npz,train
3-4,voiced,4989,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4989.wav_20250821_192415.npz,train
3-4,voiced,4208,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4208.wav_20250820_174213.npz,train
3-4,voiced,4236,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4236.wav_20250821_174150.npz,train
3-4,voiced,4138,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4138.wav_20250820_173554.npz,train
3-4,voiced,4446,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4446.wav_20250821_181958.npz,train
3-4,voiced,4773,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4773.wav_20250821_190513.npz,train
3-4,voiced,5022,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_5022.wav_20250821_192537.npz,train
3-4,voiced,4551,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4551.wav_20250821_184116.npz,train
3-4,voiced,4511,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4511.wav_20250821_183758.npz,train
3-4,voiced,4077,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4077.wav_20250820_172652.npz,train
3-4,voiced,4763,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4763.wav_20250821_190429.npz,train
3-4,voiced,4988,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4988.wav_20250821_192412.npz,train
3-4,voiced,4637,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4637.wav_20250821_185303.npz,train
3-4,voiced,4805,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4805.wav_20250821_190816.npz,train
3-4,voiced,4121,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4121.wav_20250820_173014.npz,train
3-4,voiced,4631,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4631.wav_20250821_185237.npz,train
3-4,voiced,4958,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4958.wav_20250821_192203.npz,train
3-4,voiced,4884,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4884.wav_20250821_191617.npz,train
3-4,voiced,4192,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4192.wav_20250820_174041.npz,train
3-4,voiced,4945,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4945.wav_20250821_192107.npz,train
3-4,voiced,4162,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4162.wav_20250820_173759.npz,train
3-4,voiced,4291,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4291.wav_20250821_180041.npz,train
3-4,voiced,4785,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4785.wav_20250821_190616.npz,train
3-4,voiced,4063,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4063.wav_20250820_172518.npz,train
3-4,voiced,4964,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4964.wav_20250821_192237.npz,train
3-4,voiced,4163,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4163.wav_20250820_173805.npz,train
3-4,voiced,4443,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4443.wav_20250821_181944.npz,train
3-4,voiced,4692,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4692.wav_20250821_185751.npz,train
3-4,voiced,4106,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4106.wav_20250820_172907.npz,train
3-4,voiced,4302,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4302.wav_20250821_180128.npz,train
3-4,voiced,4625,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4625.wav_20250821_185213.npz,train
3-4,voiced,4178,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4178.wav_20250820_173927.npz,train
3-4,voiced,4038,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4038.wav_20250820_172322.npz,train
3-4,voiced,4245,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4245.wav_20250821_174226.npz,train
3-4,voiced,4010,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4010.wav_20250820_171955.npz,train
3-4,voiced,4466,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4466.wav_20250821_182136.npz,train
3-4,voiced,4720,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4720.wav_20250821_190014.npz,train
3-4,voiced,4027,silent_speech_dataset/voiced/3-4/data/emg/emg_250hz_3_3_4027.wav_20250820_172212.npz,train
